harp_timestamp,odor1,odor2,poke
15183.016192,1,0,0
15184.017376,1,0,1
15185.016896,1,0,0
15186.017664,0,1,1
15187.017184,0,1,0
15188.0184,1,0,1
15189.017536,1,0,0
15190.018048,0,1,1
15191.017792,0,1,0
15192.018464,1,0,1
15193.01824,1,0,0
15194.020064,0,1,1
15195.01968,0,1,0
15196.02112,1,0,1
15197.020576,1,0,0
15198.02208,0,1,1
15199.021408,0,1,0
15200.022112,1,0,1
