harp_timestamp,odor1,odor2,poke
14394.488288,1,0,0
14395.491168,1,0,1
14396.490784,1,0,0
14397.491744,0,1,1
14398.491648,0,1,0
14399.49312,1,0,1
14400.492608,1,0,0
14401.493184,0,1,1
