harp_timestamp,odor1,odor2,poke
13586.333824,1,0,0
13587.335168,1,0,1
13588.3344,1,0,0
13589.334976,0,1,1
13590.334432,0,1,0
13591.335616,1,0,1
13592.33472,1,0,0
13593.335264,0,1,1
13594.334752,0,1,0
13595.335552,1,0,1
13596.334816,1,0,0
13597.335552,0,1,1
13598.334784,0,1,0
13599.33536,1,0,1
13600.33488,1,0,0
13601.335744,0,1,1
13602.334816,0,1,0
13603.335584,1,0,1
