harp_timestamp,odor1,odor2,poke
13094.891584,1,0,0
13099.89504,1,0,1
13104.89344,1,0,0
13109.89424,0,1,1
13114.894016,0,1,0
13119.895136,1,0,1
13124.894592,1,0,0
13129.895776,0,1,1
13134.895072,0,1,0
13139.896192,1,0,1
13144.896032,1,0,0
