harp_timestamp,odor1,odor2,poke
14177.580064,1,0,0
14178.582528,1,0,1
14179.58144,1,0,0
14180.583072,0,1,1
14181.581952,0,1,0
14182.58272,1,0,1
14183.582368,1,0,0
14184.583776,0,1,1
14185.583136,0,1,0
14186.583904,1,0,1
14187.583616,1,0,0
14188.58416,0,1,1
14189.583616,0,1,0
14190.585888,1,0,1
14191.584448,1,0,0
14192.585664,0,1,1
14193.585312,0,1,0
14194.587904,1,0,1
14195.587424,1,0,0
14196.588192,0,1,1
14197.58832,0,1,0
14198.58976,1,0,1
