harp_timestamp,odor1,odor2,poke
14816.011136,1,0,0
14817.012416,1,0,1
14818.011744,1,0,0
14819.01264,0,1,1
14820.012448,0,1,0
14821.013504,1,0,1
14822.01264,1,0,0
14823.01456,0,1,1
14824.013984,0,1,0
14825.014848,1,0,1
14826.014592,1,0,0
14827.015392,0,1,1
14828.014624,0,1,0
14829.015488,1,0,1
14830.014624,1,0,0
14831.015168,0,1,1
14832.014656,0,1,0
14833.01568,1,0,1
14834.01584,1,0,0
14835.017248,0,1,1
14836.01648,0,1,0
14837.017728,1,0,1
