harp_timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
11995.71392,1781,1786,592,603,1280,780,0,0
11995.717888,1780,1784,592,604,1280,780,0,0
11995.721824,1783,1786,591,603,1280,779,0,0
11995.725792,1780,1788,592,603,1279,779,0,0
11995.729824,1779,1787,594,605,1280,778,0,0
11995.733792,1780,1785,593,604,1281,780,0,0
11995.737856,1781,1787,594,603,1280,777,0,0
11995.741824,1780,1787,592,602,1279,778,0,0
11995.745824,1780,1786,595,605,1280,777,0,0
11995.749824,1782,1787,591,603,1280,780,0,0
11995.754016,1781,1785,590,604,1280,778,0,0
11995.757856,1780,1789,592,603,1280,777,0,0
11995.761792,1779,1784,593,605,1280,780,0,0
11995.765824,1778,1786,594,604,1280,780,0,0
11995.769824,1779,1787,593,605,1280,778,0,0
11995.773824,1781,1789,592,603,1280,778,0,0
11995.77776,1780,1788,593,603,1279,777,0,0
11995.781792,1780,1785,592,604,1279,780,0,0
11995.785888,1780,1785,593,604,1280,779,0,0
11995.78976,1781,1785,593,605,1280,780,0,0
11995.793792,1777,1786,593,605,1281,778,0,0
11995.797824,1780,1784,592,605,1280,779,0,0
11995.801824,1781,1787,594,603,1279,777,0,0
11995.80576,1778,1785,594,605,1280,779,0,0
11995.809824,1780,1788,593,603,1279,778,0,0
11995.81376,1780,1785,594,604,1280,778,0,0
11995.817792,1782,1786,594,604,1279,777,0,0
11995.82176,1781,1787,594,604,1279,777,0,0
11995.825792,1782,1784,591,603,1280,779,0,0
11995.829792,1779,1787,594,603,1281,779,0,0
11995.83376,1779,1784,592,604,1280,781,0,0
11995.837792,1780,1786,594,605,1279,776,0,0
11995.84176,1781,1788,594,605,1280,776,0,0
11995.845792,1779,1785,593,603,1280,778,0,0
11995.849792,1778,1784,592,604,1280,780,0,0
11995.85376,1778,1786,594,605,1280,779,0,0
11995.857792,1780,1786,594,606,1280,780,0,0
11995.861792,1781,1788,593,605,1279,777,0,0
11995.865792,1779,1783,593,604,1281,780,0,0
11995.869792,1781,1787,594,603,1279,778,0,0
11995.873792,1780,1784,592,604,1280,778,0,0
11995.87776,1779,1787,594,606,1281,779,0,0
11995.881792,1781,1786,594,605,1280,779,0,0
11995.885824,1779,1786,593,605,1280,780,0,0
11995.88976,1778,1786,593,606,1280,778,0,0
11995.893792,1779,1787,593,605,1280,779,0,0
11995.897728,1779,1786,592,605,1280,779,0,0
11995.901824,1779,1785,594,605,1280,779,0,0
11995.905792,1780,1786,593,604,1280,778,0,0
11995.909824,1780,1785,594,603,1279,778,0,0
11995.91376,1781,1787,594,603,1280,777,0,0
11995.917792,1781,1787,594,604,1279,778,0,0
11995.921792,1780,1786,593,602,1279,778,0,0
11995.925792,1781,1784,595,604,1279,777,0,0
11995.929792,1779,1787,593,606,1280,778,0,0
11995.93376,1782,1787,592,603,1280,778,0,0
11995.937792,1780,1787,592,606,1280,779,0,0
11995.94176,1777,1785,592,605,1280,780,0,0
11995.94576,1779,1786,593,604,1280,777,0,0
11995.949792,1779,1785,593,605,1281,779,0,0
11995.953824,1778,1783,593,603,1280,779,0,0
11995.957824,1779,1786,591,604,1280,780,0,0
11995.96176,1778,1784,592,605,1280,779,0,0
11995.965824,1780,1784,591,604,1280,778,0,0
11995.969824,1780,1786,594,606,1280,780,0,0
11995.973792,1780,1787,595,604,1279,777,0,0
11995.977792,1780,1787,594,606,1281,778,0,0
11995.981792,1780,1788,592,602,1279,777,0,0
11995.985792,1781,1787,591,604,1280,777,0,0
11995.98976,1778,1786,592,604,1280,779,0,0
11995.99376,1781,1787,592,603,1279,779,0,0
11995.997792,1779,1785,592,605,1280,779,0,0
11996.00176,1780,1786,592,603,1280,778,0,0
11996.005792,1780,1788,594,603,1278,778,0,0
