harp_timestamp,odor1,odor2,poke
14446.942688,1,0,0
14447.943904,1,0,1
14448.943968,1,0,0
14449.9448,0,1,1
14450.944064,0,1,0
14451.945216,1,0,1
14452.944384,1,0,0
14453.945312,0,1,1
14454.944416,0,1,0
14455.945312,1,0,1
14456.945024,1,0,0
14457.946368,0,1,1
14458.945824,0,1,0
14459.946848,1,0,1
14460.94704,1,0,0
14461.947552,0,1,1
14462.947648,0,1,0
14463.949088,1,0,1
14464.948384,1,0,0
14465.9504,0,1,1
